Symbol,SIDM00551,SIDM00478,SIDM00326,SIDM01026,SIDM01028,SIDM00278,SIDM00250,SIDM01032,SIDM01031,SIDM01024,SIDM01027,SIDM00956,SIDM00347,SIDM00325,SIDM01025,SIDM00349,SIDM00052,SIDM01029,SIDM00322
FAM133A,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
FAM91A1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FAM96A,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
GMNN,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
GTF2H3,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
HIGD2A,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0
HMGB3,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
IFNA21,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1
IMPDH2,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
INTS10,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
IPO7,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0
KIAA1143,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1
KIF4A,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
KRTAP12-4,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
LRRC37A3,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1
MCL1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
MED12,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
MPHOSPH6,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MRGBP,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
MRPL28,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
MRPL35,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
MRPL38,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
MRPL55,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
MT1B,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
MYH9,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
NDOR1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
NDUFA4,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
NMT1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
NOC3L,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
NSMCE4A,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0
NUP35,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
OLA1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0
PA2G4,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0
PABPC1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
PAXBP1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
PKM,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
PPP2R2A,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
PRPF4B,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
PYURF,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
RAB10,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
RAD9A,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
RBM42,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0
RGS13,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
RNASEK,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
RNF168,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
RPS25,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
RRAGA,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
RSPH9,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
RWDD4,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
SCGB1C1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
SKAP2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
SLC39A10,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
SMARCB1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
SNRNP48,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
SPDYE1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
SRSF6,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
TAF8,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
TCEAL3,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TSEN2,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
UBE2N,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
UGT1A5,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
UQCRH,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
UTP23,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0
VDAC2,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0
VEZF1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
WDR46,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0
XRN1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
YY1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
ZNF236,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
ZNF431,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
ZNF574,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0
ADAT3,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ADH5,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
AGAP6,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
ATL2,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
BAK1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0
BDP1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
C19orf53,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
C20orf196,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
CCDC115,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
CCDC132,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
CELSR2,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
CENPT,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
CLASRP,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
COIL,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
COPS3,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
COX7C,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
CTAGE9,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
CTPS1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
CXXC1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
CYFIP1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DDX42,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0
DEFB4A,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
DIDO1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
DNLZ,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
DOHH,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0
EAF1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
EGFR,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
EIF4G2,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
EIF5B,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
FAM168A,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
GEMIN2,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
GFPT1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0
GNB1L,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
GPR89A,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
GSTA5,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
GYPE,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0
HUS1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
IFNL2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
KPNA4,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
KRTAP4-8,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
KRTAP5-8,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
LEMD2,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
LGALS9,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
LGALS9C,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
LUC7L2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
MARS2,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
MBTPS2,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
MED29,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0
METTL17,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
MMGT1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
MRE11A,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MRPS22,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
MRPS33,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
MTFMT,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
MYL12A,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
NARS2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
NCKAP1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
NFE2L3,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0
NOL11,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
NXF2,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
NXT1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
OBFC1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
OGDH,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
PAF1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0
PGK1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
POLRMT,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
PPIE,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
PPIL1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
PPP2R3C,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
PPP3CB,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1
PPP4R2,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
PRAC1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
PSMD8,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
PSMG1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
PTTG1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
RALBP1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
RBM18,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
RHOA,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
RPL36AL,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
RPRD1B,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
RPUSD4,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
RQCD1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
RTEL1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SLC25A38,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0
SMC5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
SNIP1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0
SOX2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
STIL,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
TBCC,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
TBL1XR1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
TBP,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
TDGF1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
TIMM22,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
TMEM242,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
TOE1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TPI1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
TRIM49,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
TRNAU1AP,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
TSEN54,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
TTC19,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
UQCR11,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
USP36,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
USP7,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
VARS2,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
VBP1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
VCX2,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
VPS18,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
VRK1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
WAC,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
WDR74,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0
YPEL5,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
ZCRB1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
ALG5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
AMY1B,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
AP1S2,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
APIP,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ATP5G1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
C19orf52,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CAMLG,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAND1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
CHORDC1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
CIT,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
CMTR1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
EAPP,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
EIF2B1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
EIF4G1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ELP6,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ERCC6-PGBD3,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ESCO2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
EXOC5,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FAM25A,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FAM86A,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FDPS,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
FUBP1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HIST2H2BE,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
HIST2H3A,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
HIST3H2BB,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
HNRNPF,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
HYOU1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
IER3IP1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
IFNA5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
INO80B,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
KAT5,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
KDM2A,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
KERA,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
KIF14,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
LCE2B,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LENG8,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
LYRM5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
MBD3L3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
MED26,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
METAP2,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
MNAT1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
MRPL20,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
MRPL24,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0
MRPL4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
MRPL44,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
MRPL54,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
MRPS11,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
NBAS,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NCKAP5L,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
NDUFA8,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
NDUFB10,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
NDUFS2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
NFYA,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NHLRC2,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PAPOLA,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PDSS1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
PDZD9,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
PFDN4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
PFDN5,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
PHGR1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
POTEG,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
PPAT,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
PTMA,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
RCOR1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1
RFK,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
RGP1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RICTOR,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
RNF8,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
RPAIN,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RPP25L,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
RTTN,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
SCARF1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
SCG5,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
SEC16A,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
SKP2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
SMG7,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
SNAPIN,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
SPRR2G,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
SYT15,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TADA2B,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
TAF13,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TAZ,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
TFB2M,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
TRAIP,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
TRAPPC13,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
TRIM48,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
TRIP13,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
TTF1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TUBB4B,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
UBA5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
UBE2S,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
UPK3BL,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VMA21,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
VPS13D,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
WDR83,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
XRCC2,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
YEATS4,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
ZBTB41,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ZFYVE20,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ZNF141,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
ZNF212,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ZNF559,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ZNF730,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ZNF98,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ADHFE1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AHCY,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
AK2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
AK4,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
AP3S1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ARHGEF7,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
ARPC3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
ATAD5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
ATP6V0E1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
BPTF,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
BRAT1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BTBD7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
CACNG6,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
CCDC51,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
CCNL1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
CD3EAP,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
CDAN1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CDK12,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
CEP290,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
CEP44,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
CEP55,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
CEP70,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
CHCHD1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
CHDC2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
CLPB,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
COG1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
COG8,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
COMMD3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
